#,ML#,St,PT,Address,Zip Code ,Town,Sub Type,List Price,$,Deposit,Date Available,Beds Total,Heated SF /GBA,Sold Price,Agent Name,Office,Property_ID,Is_Duplicate,Heated SF,Year,Month,Day of Week,Season,Full Address,Price_Per_SF,Price_to_Deposit_Ratio,Price_Difference,Days_From_Month_Start,Price_Error,SF_Error,Beds_Error,Year_Month
2001,1146526,L,RNT,1347  S Holland  Dr ,72704,Fayetteville,Single Family,1275,,1275.0,2020-06-02,3,1552,1300.0,Shonnie Gilbreath ,McNaughton Real Estate ,255,False,1552.0,2020,6,1,3,"1347  S Holland  Dr , Fayetteville, AR 72704",0.821520618556701,1.0,25.0,2,False,False,False,2020-06
2001,1146397,L,RNT,4413  W Patrick  St ,72704,Fayetteville,Single Family,1395,,1395.0,2020-05-07,3,1469,1300.0,The Duley Group ,Keller Williams Market Pro Realty Branch Office ,1723,False,1469.0,2020,5,3,2,"4413  W Patrick  St , Fayetteville, AR 72704",0.9496255956432947,1.0,-95.0,7,False,False,False,2020-05
2001,1143322,L,RNT,1298  S Blue Willow  Ave ,72701,Fayetteville,Single Family,1300,,1250.0,2020-04-01,3,1332,1300.0,Jacob Harr ,Harrris McHaney REALTORS ,210,True,1332.0,2020,4,2,2,"1298  S Blue Willow  Ave , Fayetteville, AR 72701",0.975975975975976,1.04,0.0,1,False,False,False,2020-04
2001,1143303,L,RNT,5038 Claxton  Cir ,72704,Fayetteville,Single Family,1300,,1300.0,2020-03-26,3,2174,1300.0,Shonnie Gilbreath ,McNaughton Real Estate ,1960,False,2174.0,2020,3,3,2,"5038 Claxton  Cir , Fayetteville, AR 72704",0.5979760809567617,1.0,0.0,26,False,False,False,2020-03
2001,1140606,L,RNT,4097 Mahogany  Dr ,72704,Fayetteville,Single Family,1300,,1300.0,2020-04-10,3,1445,1300.0,Juanita Reeves ,"NWA Realty Group, LLC ",1570,True,1445.0,2020,4,4,2,"4097 Mahogany  Dr , Fayetteville, AR 72704",0.8996539792387543,1.0,0.0,10,False,False,False,2020-04
2001,1138831,L,RNT,756 Queen Annes Lace  Dr ,72704,Fayetteville,Single Family,1400,,1400.0,2020-02-06,4,1869,1300.0,Mitch Weigel ,"Downtown Properties Real Estate Group, Inc. ",2256,False,1869.0,2020,2,3,1,"756 Queen Annes Lace  Dr , Fayetteville, AR 72704",0.7490636704119851,1.0,-100.0,6,False,False,False,2020-02
2001,1138505,L,RNT,6321 El Paso  Dr ,72704,Fayetteville,Single Family,1325,,1325.0,2020-02-03,3,1500,1300.0,Juanita Reeves ,"NWA Realty Group, LLC ",2153,True,1500.0,2020,2,0,1,"6321 El Paso  Dr , Fayetteville, AR 72704",0.8833333333333333,1.0,-25.0,3,False,False,False,2020-02
2001,1138055,L,RNT,3125  N Warwick  Dr ,72703,Fayetteville,Single Family,1500,,1500.0,2020-01-28,4,1876,1300.0,Melanie Gabel ,Lindsey & Associates Inc ,1229,False,1876.0,2020,1,1,1,"3125  N Warwick  Dr , Fayetteville, AR 72703",0.7995735607675906,1.0,-200.0,28,False,False,False,2020-01
2001,1136941,L,RNT,3187 Butternut  Dr ,72703,Fayetteville,Single Family,1300,,1400.0,2020-02-01,3,1619,1300.0,Aaron Hawes ,Landmark Real Estate and Investment LLC ,1259,True,1619.0,2020,2,5,1,"3187 Butternut  Dr , Fayetteville, AR 72703",0.8029647930821495,0.9285714285714286,0.0,1,False,False,False,2020-02
2001,1136905,L,RNT,4864 Soapstone  Dr ,72704,Fayetteville,Single Family,1200,,1000.0,2020-01-12,3,1900,1300.0,William Payne ,Flat Fee Realty ,1915,False,1900.0,2020,1,6,1,"4864 Soapstone  Dr , Fayetteville, AR 72704",0.631578947368421,1.2,100.0,12,False,False,False,2020-01
2001,1136533,L,RNT,2925  N Bluegrass  Pl ,72704,Fayetteville,Single Family,1300,,1300.0,2020-01-06,3,1541,1300.0,Jennifer Luttrell ,"RE/MAX Associates,  LLC ",1099,False,1541.0,2020,1,0,1,"2925  N Bluegrass  Pl , Fayetteville, AR 72704",0.8436080467229072,1.0,0.0,6,False,False,False,2020-01
2001,1136305,L,RNT,4334  W Pecan  St ,72704,Fayetteville,Single Family,1300,,,2019-12-31,3,1531,1300.0,Shonnie Gilbreath ,McNaughton Real Estate ,1662,True,1531.0,2019,12,1,1,"4334  W Pecan  St , Fayetteville, AR 72704",0.8491182233834096,,0.0,31,False,False,False,2019-12
2001,1133726,L,RNT,3072  N Autumn Rose  Ave ,72704,Fayetteville,Single Family,1350,,1300.0,2019-12-09,3,1352,1300.0,Jacob Harr ,Harrris McHaney REALTORS ,1184,True,1352.0,2019,12,0,1,"3072  N Autumn Rose  Ave , Fayetteville, AR 72704",0.9985207100591716,1.0384615384615385,-50.0,9,False,False,False,2019-12
2001,1130302,L,RNT,4218  W Anthem ,72704,Fayetteville,Single Family,1300,,1300.0,2019-10-17,3,1349,1300.0,Shonnie Gilbreath ,McNaughton Real Estate ,1612,False,1349.0,2019,10,3,4,"4218  W Anthem , Fayetteville, AR 72704",0.9636767976278725,1.0,0.0,17,False,False,False,2019-10
2001,1130237,L,RNT,4230  W Anthem  Dr ,72704,Fayetteville,Single Family,1300,,1300.0,2019-10-17,3,1358,1300.0,Shonnie Gilbreath ,McNaughton Real Estate ,1617,False,1358.0,2019,10,3,4,"4230  W Anthem  Dr , Fayetteville, AR 72704",0.9572901325478645,1.0,0.0,17,False,False,False,2019-10
2001,1129970,L,RNT,2531  N Tinas Crossing ,72701,Fayetteville,Single Family,1300,,1300.0,2019-12-06,4,1840,1300.0,Kelley Weir ,Platinum Properties of NWA ,887,True,1840.0,2019,12,4,1,"2531  N Tinas Crossing , Fayetteville, AR 72701",0.7065217391304348,1.0,0.0,6,False,False,False,2019-12
2001,1129537,L,RNT,124  N Benchmark  Ln ,72704,Fayetteville,Single Family,1300,,1300.0,2019-10-07,3,1349,1300.0,Shonnie Gilbreath ,McNaughton Real Estate ,170,False,1349.0,2019,10,0,4,"124  N Benchmark  Ln , Fayetteville, AR 72704",0.9636767976278725,1.0,0.0,7,False,False,False,2019-10
2001,1129316,L,RNT,134 Brewer  Ct ,72701,Fayetteville,Single Family,1350,,1200.0,2019-10-03,3,1695,1300.0,Mark Brewer ,Real Assets Inc ,252,False,1695.0,2019,10,3,4,"134 Brewer  Ct , Fayetteville, AR 72701",0.7964601769911505,1.125,-50.0,3,False,False,False,2019-10
2001,1129311,L,RNT,2893 Seneca  Ave ,72704,Fayetteville,Single Family,1400,,1400.0,2019-10-07,3,1567,1300.0,Shonnie Gilbreath ,McNaughton Real Estate ,1076,False,1567.0,2019,10,0,4,"2893 Seneca  Ave , Fayetteville, AR 72704",0.8934269304403318,1.0,-100.0,7,False,False,False,2019-10
2001,1124414,L,RNT,4391  E Holiday  Dr ,72701,Fayetteville,Single Family,1300,,1200.0,2019-08-27,3,1574,1300.0,Shonnie Gilbreath ,McNaughton Real Estate ,1701,True,1574.0,2019,8,1,3,"4391  E Holiday  Dr , Fayetteville, AR 72701",0.8259212198221093,1.0833333333333333,0.0,27,False,False,False,2019-08
2001,1123901,L,RNT,2658  N Barcelona  Ave ,72703,Fayetteville,Single Family,1300,,1300.0,2019-08-19,3,1350,1300.0,Blake Smith ,Lindsey & Associates ,964,False,1350.0,2019,8,0,3,"2658  N Barcelona  Ave , Fayetteville, AR 72703",0.9629629629629629,1.0,0.0,19,False,False,False,2019-08
2001,1123399,L,RNT,4953 Ponca  St ,72704,Fayetteville,Single Family,1300,,1250.0,2019-08-12,3,1496,1300.0,Shonnie Gilbreath ,McNaughton Real Estate ,1930,True,1496.0,2019,8,0,3,"4953 Ponca  St , Fayetteville, AR 72704",0.8689839572192514,1.04,0.0,12,False,False,False,2019-08
2001,1122520,L,RNT,2631  N Arroyo  Ave ,72703,Fayetteville,Single Family,1300,,1300.0,2019-07-31,3,1348,1300.0,Shonnie Gilbreath ,McNaughton Real Estate ,930,True,1348.0,2019,7,2,3,"2631  N Arroyo  Ave , Fayetteville, AR 72703",0.9643916913946587,1.0,0.0,31,False,False,False,2019-07
2001,1121770,L,RNT,596  N Fox Meadows  Ln ,72704,Fayetteville,Single Family,1425,,1425.0,2019-08-21,4,2113,1300.0,Shonnie Gilbreath ,McNaughton Real Estate ,2097,True,2113.0,2019,8,2,3,"596  N Fox Meadows  Ln , Fayetteville, AR 72704",0.6743965925224799,1.0,-125.0,21,False,False,False,2019-08
2001,1121760,L,RNT,2705  N Whit  Ln ,72704,Fayetteville,Single Family,1300,,1300.0,2019-07-22,3,1587,1300.0,The Property Management Team ,Berkshire Hathaway HomeServices Solutions ,989,True,1587.0,2019,7,0,3,"2705  N Whit  Ln , Fayetteville, AR 72704",0.8191556395715186,1.0,0.0,22,False,False,False,2019-07
2001,1119384,L,RNT,3345 School  Ave ,72701,Fayetteville,Single Family,1300,,1400.0,2019-07-02,3,2406,1300.0,Michael Lyman ,Dan Hein Homes Realty ,1315,False,2406.0,2019,7,1,3,"3345 School  Ave , Fayetteville, AR 72701",0.5403158769742311,0.9285714285714286,0.0,2,False,False,False,2019-07
2001,1119228,L,RNT,2630  N Valencia  Ave ,72703,Fayetteville,Single Family,1400,,1400.0,2019-07-01,3,1348,1300.0,Matthew Angulo ,Better Homes & Gardens Real Estate Journey ,929,True,1348.0,2019,7,0,3,"2630  N Valencia  Ave , Fayetteville, AR 72703",1.0385756676557865,1.0,-100.0,1,False,False,False,2019-07
2001,1118557,L,RNT,955  S Regency  Dr ,72701,Fayetteville,Single Family,1300,,1450.0,2019-07-25,4,1393,1300.0,Shonnie Gilbreath ,McNaughton Real Estate ,2366,True,1393.0,2019,7,3,3,"955  S Regency  Dr , Fayetteville, AR 72701",0.9332376166547021,0.896551724137931,0.0,25,False,False,False,2019-07
2001,1118357,L,RNT,4425  W Serviceberry  Dr ,72704,Fayetteville,Single Family,1300,,1250.0,2019-06-19,3,1376,1300.0,Chris Lee ,Lindsey & Associates ,1728,True,1376.0,2019,6,2,3,"4425  W Serviceberry  Dr , Fayetteville, AR 72704",0.9447674418604651,1.04,0.0,19,False,False,False,2019-06
2001,1118122,L,RNT,2670  N Barcelona  St ,72703,Fayetteville,Single Family,1300,,1300.0,2019-06-18,3,1349,1300.0,Blake Smith ,Lindsey & Associates ,976,False,1349.0,2019,6,1,3,"2670  N Barcelona  St , Fayetteville, AR 72703",0.9636767976278725,1.0,0.0,18,False,False,False,2019-06
2001,1117747,L,RNT,4442  W Patrick  St ,72704,Fayetteville,Single Family,1300,,1275.0,2019-07-01,3,1659,1300.0,Sue Fulcher ,Harris McHaney REALTORS ,1742,False,1659.0,2019,7,0,3,"4442  W Patrick  St , Fayetteville, AR 72704",0.7836045810729355,1.0196078431372548,0.0,1,False,False,False,2019-07
2001,1115729,L,RNT,4400 Serviceberry  Dr ,72704,Fayetteville,Single Family,1275,,1275.0,2019-07-16,3,1497,1300.0,Shonnie Gilbreath ,McNaughton Real Estate ,1714,True,1497.0,2019,7,1,3,"4400 Serviceberry  Dr , Fayetteville, AR 72704",0.8517034068136272,1.0,25.0,16,False,False,False,2019-07
2001,1111406,L,RNT,1302  S Springfield  Dr ,72704,Fayetteville,Single Family,1400,,1400.0,2019-06-01,3,1514,1300.0,Diana Diaz ,RE/MAX Associates ,214,False,1514.0,2019,6,5,3,"1302  S Springfield  Dr , Fayetteville, AR 72704",0.9247027741083224,1.0,-100.0,1,False,False,False,2019-06
2001,1111276,L,RNT,1614 Shetland  Dr ,72704,Fayetteville,Single Family,1300,,1300.0,2019-04-26,3,1698,1300.0,Melanie Fitts ,"Crye-Leike, Commercial REALTORS-Rogers ",419,False,1698.0,2019,4,4,2,"1614 Shetland  Dr , Fayetteville, AR 72704",0.7656065959952886,1.0,0.0,26,False,False,False,2019-04
2001,1110276,L,RNT,1270  S Gentle Valley  Dr ,72704,Fayetteville,Single Family,1300,,1300.0,2019-04-06,3,1539,1300.0,Jeremy Brown ,Smith & Associates Real Estate Services ,185,False,1539.0,2019,4,5,2,"1270  S Gentle Valley  Dr , Fayetteville, AR 72704",0.8447043534762833,1.0,0.0,6,False,False,False,2019-04
2001,1110082,L,RNT,4463 Beaver  Ln ,72704,Fayetteville,Single Family,1300,,1300.0,2019-05-10,3,1417,1300.0,Juanita Reeves ,"NWA Realty Group, LLC ",1759,False,1417.0,2019,5,4,2,"4463 Beaver  Ln , Fayetteville, AR 72704",0.9174311926605505,1.0,0.0,10,False,False,False,2019-05
2001,1108818,L,RNT,2852 Cassius ,72704,Fayetteville,Single Family,1300,,1200.0,2019-06-01,3,1780,1300.0,John Mullins ,Lindsey & Associates ,1052,True,1780.0,2019,6,5,3,"2852 Cassius , Fayetteville, AR 72704",0.7303370786516854,1.0833333333333333,0.0,1,False,False,False,2019-06
2001,1105217,L,RNT,1260  N Cannondale  Dr ,72704,Fayetteville,Single Family,1300,,1300.0,2019-02-26,3,1549,1300.0,Shonnie Gilbreath ,McNaughton Real Estate ,181,True,1549.0,2019,2,1,1,"1260  N Cannondale  Dr , Fayetteville, AR 72704",0.8392511297611362,1.0,0.0,26,False,False,False,2019-02
2001,1103400,L,RNT,5038  W Claxton  Cir ,72704,Fayetteville,Single Family,1300,,1300.0,2019-02-01,3,2174,1300.0,Shonnie Gilbreath ,McNaughton Real Estate ,1959,True,2174.0,2019,2,4,1,"5038  W Claxton  Cir , Fayetteville, AR 72704",0.5979760809567617,1.0,0.0,1,False,False,False,2019-02
2001,1100917,L,RNT,1417 Blue Willow  Ave ,72701,Fayetteville,Single Family,1300,,1300.0,2019-01-14,3,1700,1300.0,Doug Langham ,Langham Realty ,302,True,1700.0,2019,1,0,1,"1417 Blue Willow  Ave , Fayetteville, AR 72701",0.7647058823529411,1.0,0.0,14,False,False,False,2019-01
2001,1100505,L,RNT,281 Madrid  St ,72703,Fayetteville,Single Family,1300,,1300.0,2019-01-08,4,1476,1300.0,Blake Smith ,Lindsey & Associates ,1025,True,1476.0,2019,1,1,1,"281 Madrid  St , Fayetteville, AR 72703",0.8807588075880759,1.0,0.0,8,False,False,False,2019-01
2001,1099819,L,RNT,1689 Oakhaven  Pl ,72704,Fayetteville,Single Family,1300,,1300.0,2018-12-21,3,1699,1300.0,Shonnie Gilbreath ,McNaughton Real Estate ,475,False,1699.0,2018,12,4,1,"1689 Oakhaven  Pl , Fayetteville, AR 72704",0.7651559741024132,1.0,0.0,21,False,False,False,2018-12
2001,1099272,L,RNT,4530  W Divide ,72704,Fayetteville,Single Family,1300,,1300.0,2019-01-01,3,1349,1300.0,Shonnie Gilbreath ,McNaughton Real Estate ,1811,False,1349.0,2019,1,1,1,"4530  W Divide , Fayetteville, AR 72704",0.9636767976278725,1.0,0.0,1,False,False,False,2019-01
2001,1098374,L,RNT,6321 El Paso  Dr ,72704,Fayetteville,Single Family,1300,,1300.0,2018-11-29,3,1500,1300.0,Juanita Reeves ,"NWA Realty Group, LLC ",2153,True,1500.0,2018,11,3,4,"6321 El Paso  Dr , Fayetteville, AR 72704",0.8666666666666667,1.0,0.0,29,False,False,False,2018-11
2001,1097948,L,RNT,3508 Sandpiper  Dr ,72704,Fayetteville,Single Family,1300,,1300.0,2018-11-20,3,1470,1300.0,Elsie Sexton ,Sexton Associates ,1382,False,1470.0,2018,11,1,4,"3508 Sandpiper  Dr , Fayetteville, AR 72704",0.8843537414965986,1.0,0.0,20,False,False,False,2018-11
2001,1097849,L,RNT,3857 Mahogany  Dr ,72704,Fayetteville,Single Family,1300,,1300.0,2019-01-31,3,1343,1300.0,Brooke McDonald ,Lindsey & Associates ,1499,False,1343.0,2019,1,3,1,"3857 Mahogany  Dr , Fayetteville, AR 72704",0.9679821295606851,1.0,0.0,31,False,False,False,2019-01
2001,1097272,L,RNT,3060  N Azure  Ave ,72704,Fayetteville,Single Family,1300,,1300.0,2018-11-09,3,1327,1300.0,Juanita Reeves ,"NWA Realty Group, LLC ",1175,False,1327.0,2018,11,4,4,"3060  N Azure  Ave , Fayetteville, AR 72704",0.9796533534287868,1.0,0.0,9,False,False,False,2018-11
2001,1095359,L,RNT,1273 Highbush  Ave ,72701,Fayetteville,Single Family,1300,,1300.0,2019-01-15,3,1768,1300.0,Blake Smith ,Lindsey & Associates ,186,True,1768.0,2019,1,1,1,"1273 Highbush  Ave , Fayetteville, AR 72701",0.7352941176470589,1.0,0.0,15,False,False,False,2019-01
2001,1089190,L,RNT,2531  N Tinas Crossing ,72701,Fayetteville,Single Family,1300,,1450.0,2018-10-01,4,1840,1300.0,Kelley Weir ,Platinum Properties of NWA ,887,True,1840.0,2018,10,0,4,"2531  N Tinas Crossing , Fayetteville, AR 72701",0.7065217391304348,0.896551724137931,0.0,1,False,False,False,2018-10
2001,1088795,L,RNT,4097 Mahogany  Dr ,72704,Fayetteville,Single Family,1300,,1300.0,2018-08-23,3,1445,1300.0,Juanita Reeves ,"NWA Realty Group, LLC ",1570,True,1445.0,2018,8,3,3,"4097 Mahogany  Dr , Fayetteville, AR 72704",0.8996539792387543,1.0,0.0,23,False,False,False,2018-08
2001,1087886,L,RNT,1642  N Oakland  Ave ,72701,Fayetteville,Single Family,1300,,,2018-08-13,4,1566,1300.0,The Moldenhauer Group ,RE/MAX Associates ,440,True,1566.0,2018,8,0,3,"1642  N Oakland  Ave , Fayetteville, AR 72701",0.8301404853128991,,0.0,13,False,False,False,2018-08
2001,1087813,L,RNT,1611 Briarcliff  St ,72703,Fayetteville,Single Family,1300,,,2018-08-13,3,1473,1300.0,TJ Mohler ,Flyer Homes Real Estate ,413,False,1473.0,2018,8,0,3,"1611 Briarcliff  St , Fayetteville, AR 72703",0.8825526137135098,,0.0,13,False,False,False,2018-08
2001,1087610,L,RNT,3857 Mahogany  Dr ,72704,Fayetteville,Single Family,1300,,1300.0,2018-08-09,3,1343,1300.0,Brooke McDonald ,Lindsey & Associates ,1499,True,1343.0,2018,8,3,3,"3857 Mahogany  Dr , Fayetteville, AR 72704",0.9679821295606851,1.0,0.0,9,False,False,False,2018-08
2001,1086847,L,RNT,979 Hoddle  Pl ,72701,Fayetteville,Single Family,1300,,1300.0,2018-09-21,4,1618,1300.0,Kelley Weir ,Platinum Properties of NWA ,2381,False,1618.0,2018,9,4,4,"979 Hoddle  Pl , Fayetteville, AR 72701",0.8034610630407911,1.0,0.0,21,False,False,False,2018-09
2001,1086767,L,RNT,1715 Eton  St ,72703,Fayetteville,Single Family,1350,,1350.0,2018-07-31,3,1494,1300.0,TJ Mohler ,Flyer Homes Real Estate ,490,True,1494.0,2018,7,1,3,"1715 Eton  St , Fayetteville, AR 72703",0.9036144578313253,1.0,-50.0,31,False,False,False,2018-07
2001,1086397,L,RNT,5095  W Claxton  Cir ,72704,Fayetteville,Single Family,1250,,1250.0,2018-07-30,3,1612,1300.0,Shonnie Gilbreath ,McNaughton Real Estate ,1982,False,1612.0,2018,7,0,3,"5095  W Claxton  Cir , Fayetteville, AR 72704",0.7754342431761787,1.0,50.0,30,False,False,False,2018-07
2001,1084382,L,RNT,4479  W Sweetgum  Ln ,72704,Fayetteville,Single Family,1275,,1275.0,2018-07-18,3,1271,1300.0,Shonnie Gilbreath ,McNaughton Real Estate ,1774,False,1271.0,2018,7,2,3,"4479  W Sweetgum  Ln , Fayetteville, AR 72704",1.003147128245476,1.0,25.0,18,False,False,False,2018-07
2001,1084375,L,RNT,4352  W Pecan  St ,72704,Fayetteville,Single Family,1300,,1300.0,2018-07-20,3,1408,1300.0,Shonnie Gilbreath ,McNaughton Real Estate ,1675,False,1408.0,2018,7,4,3,"4352  W Pecan  St , Fayetteville, AR 72704",0.9232954545454546,1.0,0.0,20,False,False,False,2018-07
2001,1083808,L,RNT,2685  N Valencia  Ave ,72703,Fayetteville,Single Family,1300,,1300.0,2018-07-01,3,1522,1300.0,Red Door Property Management ,Bridges Realty ,982,False,1522.0,2018,7,6,3,"2685  N Valencia  Ave , Fayetteville, AR 72703",0.8541392904073587,1.0,0.0,1,False,False,False,2018-07
2001,1082182,L,RNT,4334  W Pecan  St ,72704,Fayetteville,Single Family,1250,,1250.0,2018-06-29,3,1531,1300.0,Shonnie Gilbreath ,McNaughton Real Estate ,1662,True,1531.0,2018,6,4,3,"4334  W Pecan  St , Fayetteville, AR 72704",0.8164598301763554,1.0,50.0,29,False,False,False,2018-06
2001,1082084,L,RNT,2852  W Millstone  Dr ,72704,Fayetteville,Single Family,1300,,1300.0,2018-06-20,3,1464,1300.0,Shonnie Gilbreath ,McNaughton Real Estate ,1051,True,1464.0,2018,6,2,3,"2852  W Millstone  Dr , Fayetteville, AR 72704",0.8879781420765027,1.0,0.0,20,False,False,False,2018-06
2001,1071514,L,RNT,7050  S Pleasant Ridge  Dr ,72704,Fayetteville,Single Family,1295,,1300.0,2018-02-01,3,1306,1300.0,Dale Kelsey ,Lindsey & Associates ,2206,True,1306.0,2018,2,3,1,"7050  S Pleasant Ridge  Dr , Fayetteville, AR 72704",0.9915773353751914,0.9961538461538462,5.0,1,False,False,False,2018-02
2001,1068190,L,RNT,159  E Madrid  St ,72703,Fayetteville,Single Family,1300,,1300.0,2017-12-19,3,1464,1300.0,Shonnie Gilbreath ,McNaughton Real Estate ,390,False,1464.0,2017,12,1,1,"159  E Madrid  St , Fayetteville, AR 72703",0.8879781420765027,1.0,0.0,19,False,False,False,2017-12
2001,1062503,L,RNT,2763  N Whistle Post  Dr ,72704,Fayetteville,Single Family,1300,,1300.0,2018-01-15,3,1626,1300.0,Kelley Weir ,Platinum Properties of NWA ,1005,False,1626.0,2018,1,0,1,"2763  N Whistle Post  Dr , Fayetteville, AR 72704",0.7995079950799509,1.0,0.0,15,False,False,False,2018-01
2001,1151287,L,RNT,51  E Madrid  St ,72703,Fayetteville,Single Family,1299,,1200.0,2020-09-15,3,1368,1299.0,The Moldenhauer Group ,"RE/MAX Associates,  LLC ",1985,True,1368.0,2020,9,1,4,"51  E Madrid  St , Fayetteville, AR 72703",0.9495614035087719,1.0825,0.0,15,False,False,False,2020-09
2001,1230740,L,RNT,3147 Old Farmington  Rd ,72704,Fayetteville,Single Family,1295,,700.0,2022-11-18,2,1334,1295.0,Jeff Oxford ,Mathias Real Estate ,1238,False,1334.0,2022,11,4,4,"3147 Old Farmington  Rd , Fayetteville, AR 72704",0.9707646176911544,1.85,0.0,18,False,False,False,2022-11
2001,1222144,L,RNT,222  E 13th  St ,72701,Fayetteville,Single Family,1295,,1295.0,2022-07-01,3,1025,1295.0,S.A.F.E. Property Management ,Keller Williams Market Pro Realty ,742,False,1025.0,2022,7,4,3,"222  E 13th  St , Fayetteville, AR 72701",1.2634146341463415,1.0,0.0,1,False,False,False,2022-07
2001,1216881,L,RNT,4395  W Patrick  St ,72704,Fayetteville,Single Family,1295,,1200.0,2022-05-06,3,1571,1295.0,John Mullins ,Lindsey & Associates Inc ,1709,False,1571.0,2022,5,4,2,"4395  W Patrick  St , Fayetteville, AR 72704",0.8243157224697645,1.0791666666666666,0.0,6,False,False,False,2022-05
2001,1209523,L,RNT,232  N Olive  Ave ,72701,Fayetteville,Single Family,1295,,800.0,2022-02-18,4,1350,1295.0,Jeff Oxford ,Mathias Real Estate ,773,False,1350.0,2022,2,4,1,"232  N Olive  Ave , Fayetteville, AR 72701",0.9592592592592593,1.61875,0.0,18,False,False,False,2022-02
2001,1198972,L,RNT,4405 Beaver  Ln ,72704,Fayetteville,Single Family,1295,,1295.0,2021-09-29,3,1407,1295.0,Juanita Reeves ,"NWA Realty Group, LLC ",1718,False,1407.0,2021,9,2,4,"4405 Beaver  Ln , Fayetteville, AR 72704",0.9203980099502488,1.0,0.0,29,False,False,False,2021-09
2001,1154614,L,RNT,826 Woodlawn  Dr ,72701,Fayetteville,Single Family,1295,,1000.0,2020-07-27,2,1420,1295.0,Ronnie Davidson ,"NWA Realty and Property Management, LLC ",2306,False,1420.0,2020,7,0,3,"826 Woodlawn  Dr , Fayetteville, AR 72701",0.9119718309859155,1.295,0.0,27,False,False,False,2020-07
2001,1153428,L,RNT,3061  W Wildflower  St ,72704,Fayetteville,Single Family,1295,,1295.0,2020-07-13,3,1336,1295.0,Juanita Reeves ,"NWA Realty Group, LLC ",1178,True,1336.0,2020,7,0,3,"3061  W Wildflower  St , Fayetteville, AR 72704",0.969311377245509,1.0,0.0,13,False,False,False,2020-07
2001,1147361,L,RNT,1677  N Izard  Ln ,72704,Fayetteville,Single Family,1295,,1295.0,2020-05-19,3,1400,1295.0,Jana-Wrenay Elkins ,Lindsey & Associates Inc ,462,False,1400.0,2020,5,1,2,"1677  N Izard  Ln , Fayetteville, AR 72704",0.925,1.0,0.0,19,False,False,False,2020-05
2001,1147296,L,RNT,2841  N Sunny  Ln ,72703,Fayetteville,Single Family,1295,,1295.0,2020-08-05,3,1284,1295.0,Kelley Weir ,Platinum Properties of NWA ,1045,True,1284.0,2020,8,2,3,"2841  N Sunny  Ln , Fayetteville, AR 72703",1.0085669781931463,1.0,0.0,5,False,False,False,2020-08
2001,1146783,L,RNT,2342  N Stonecrest  Dr ,72701,Fayetteville,Single Family,1295,,1295.0,2020-05-12,4,1914,1295.0,Jana-Wrenay Elkins ,Lindsey & Associates Inc ,786,False,1914.0,2020,5,1,2,"2342  N Stonecrest  Dr , Fayetteville, AR 72701",0.6765935214211076,1.0,0.0,12,False,False,False,2020-05
